EPFLMouseLiverBothExRMA0413LR, Cxcr4
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Fcgr3
EPFLMouseLiverBothExRMA0413LR, Fcgr3
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Nck2 
EPFLMouseLiverBothExRMA0413LR, Nck2 
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Rabgap1l
EPFLMouseLiverBothExRMA0413LR, Rabgap1l
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Nos1ap
EPFLMouseLiverBothExRMA0413LR, Nos1ap
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Tgfb2
EPFLMouseLiverBothExRMA0413LR, Tgfb2
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Tnfrsf11a
EPFLMouseLiverBothExRMA0413LR, Tnfrsf11a
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Mroh9
EPFLMouseLiverBothExRMA0413LR, Mroh9
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, F5
EPFLMouseLiverBothExRMA0413LR, F5
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Ush2a 
EPFLMouseLiverBothExRMA0413LR, Ush2a 
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Plxna2
EPFLMouseLiverBothExRMA0413LR, Plxna2
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, St18 
EPFLMouseLiverBothExRMA0413LR, St18 
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Ptpn14
EPFLMouseLiverBothExRMA0413LR, Ptpn14
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Kcnk2
EPFLMouseLiverBothExRMA0413LR, Kcnk2
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Kcnk2
EPFLMouseLiverBothExRMA0413LR, Kcnk2
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Nav1
EPFLMouseLiverBothExRMA0413LR, Nav1
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Unc80
EPFLMouseLiverBothExRMA0413LR, Unc80
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Sell
EPFLMouseLiverBothExRMA0413LR, Sell
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Tns1
EPFLMouseLiverBothExRMA0413LR, Tns1
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Hmcn1
EPFLMouseLiverBothExRMA0413LR, Hmcn1
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, 4931428L18Rik 
EPFLMouseLiverBothExRMA0413LR, 4931428L18Rik 
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Map2
EPFLMouseLiverBothExRMA0413LR, Map2
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Prrx1
EPFLMouseLiverBothExRMA0413LR, Prrx1
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Cacna1e
EPFLMouseLiverBothExRMA0413LR, Cacna1e
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Bcl2
EPFLMouseLiverBothExRMA0413LR, Bcl2
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Adgrb3
EPFLMouseLiverBothExRMA0413LR, Adgrb3
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Atp6v1h
EPFLMouseLiverBothExRMA0413LR, Atp6v1h
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Pacc1
EPFLMouseLiverBothExRMA0413LR, Pacc1
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Gpr37l1
EPFLMouseLiverBothExRMA0413LR, Gpr37l1
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Phf3 
EPFLMouseLiverBothExRMA0413LR, Phf3 
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Pogk
EPFLMouseLiverBothExRMA0413LR, Pogk
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Phlpp1
EPFLMouseLiverBothExRMA0413LR, Phlpp1
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Prox1
EPFLMouseLiverBothExRMA0413LR, Prox1
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Nrp2
EPFLMouseLiverBothExRMA0413LR, Nrp2
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Atp6v1h 
EPFLMouseLiverBothExRMA0413LR, Atp6v1h 
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Cfap65 
EPFLMouseLiverBothExRMA0413LR, Cfap65 
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Nek7
EPFLMouseLiverBothExRMA0413LR, Nek7
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Astn1 
EPFLMouseLiverBothExRMA0413LR, Astn1 
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Agfg1
EPFLMouseLiverBothExRMA0413LR, Agfg1
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, A030005L19Rik
EPFLMouseLiverBothExRMA0413LR, A030005L19Rik
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Ints7
EPFLMouseLiverBothExRMA0413LR, Ints7
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Unc80
EPFLMouseLiverBothExRMA0413LR, Unc80
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Crp 
EPFLMouseLiverBothExRMA0413LR, Crp 
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Kcnj9
EPFLMouseLiverBothExRMA0413LR, Kcnj9
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Kcnj10
EPFLMouseLiverBothExRMA0413LR, Kcnj10
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Brinp3
EPFLMouseLiverBothExRMA0413LR, Brinp3
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Vamp4 
EPFLMouseLiverBothExRMA0413LR, Vamp4 
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Tmco1
EPFLMouseLiverBothExRMA0413LR, Tmco1
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, D530049I02Rik
EPFLMouseLiverBothExRMA0413LR, D530049I02Rik
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Pld5
EPFLMouseLiverBothExRMA0413LR, Pld5
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Zfp648 
EPFLMouseLiverBothExRMA0413LR, Zfp648 
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Nme7
EPFLMouseLiverBothExRMA0413LR, Nme7
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Astn1
EPFLMouseLiverBothExRMA0413LR, Astn1
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Brinp3
EPFLMouseLiverBothExRMA0413LR, Brinp3
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Pkhd1
EPFLMouseLiverBothExRMA0413LR, Pkhd1
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Dnm3
EPFLMouseLiverBothExRMA0413LR, Dnm3
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Cadm3
EPFLMouseLiverBothExRMA0413LR, Cadm3
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Pcp4l1
EPFLMouseLiverBothExRMA0413LR, Pcp4l1
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Adgrb3
EPFLMouseLiverBothExRMA0413LR, Adgrb3
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Ngef
EPFLMouseLiverBothExRMA0413LR, Ngef
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Aox3
EPFLMouseLiverBothExRMA0413LR, Aox3
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Fmo3
EPFLMouseLiverBothExRMA0413LR, Fmo3
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, St18
EPFLMouseLiverBothExRMA0413LR, St18
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Map2
EPFLMouseLiverBothExRMA0413LR, Map2
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Rab23
EPFLMouseLiverBothExRMA0413LR, Rab23
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Cfhr2
EPFLMouseLiverBothExRMA0413LR, Cfhr2
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Adgrb3 
EPFLMouseLiverBothExRMA0413LR, Adgrb3 
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Pcp4l1
EPFLMouseLiverBothExRMA0413LR, Pcp4l1
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Idh1
EPFLMouseLiverBothExRMA0413LR, Idh1
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Ush2a
EPFLMouseLiverBothExRMA0413LR, Ush2a
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Uck2
EPFLMouseLiverBothExRMA0413LR, Uck2
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Serpine2
EPFLMouseLiverBothExRMA0413LR, Serpine2
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, non-protein coding
EPFLMouseLiverBothExRMA0413LR, non-protein coding
EPFLMouseLiverBothExRMA0413HNF4ADNDMTI, Bzw1
EPFLMouseLiverBothExRMA0413LR, Bzw1
